,SITE,PLOT,COORD,TREE,DEAD,Diameter,Height,SHELTER,Multistem,UngulateBrowse,RodentDamage,DieBack,PoorHealth,HighPLant,NaturalRegen,SAMPLE,GRNWT,NEEDLE_DRYWT,STEM_DRYWT,Combined_DRYWT,NOTES,SITE.1,State,Forest,District,X,Y,Unit..,TPA.Planted,Total.Acres.Planted,Season.Planted,Year.Planted,tmax,tavg,tmin,preci,vapr,wind,srad,elev,Elevation,pred_direct_gam,MAT,MWMT,MCMT,TD,MAP,MSP,AHM,SHM,DD_0,DD5,DD_18,DD18,NFFD,bFFP,eFFP,FFP,PAS,EMT,EXT,rsds,Eref,CMD,RH,CMI,DD1040
740,Plateau Creek,4,1,12,0,4,17,17,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,-1.419473076,7.3,19.7,-3.783333333,23.48333333,581.8333333,202.5,30.93333333,101.7333333,468.6666667,1923.333333,4043.333333,161.5,177.1666667,148.8333333,276.8333333,127.8333333,156.3333333,-40.2,35.6,19.08333333,938.3333333,604.6666667,51,-30.53333333,981.6666667
741,Plateau Creek,17,1,2,0,4,15,15,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,-0.206419747,7.3,19.7,-3.783333333,23.48333333,581.8333333,202.5,30.93333333,101.7333333,468.6666667,1923.333333,4043.333333,161.5,177.1666667,148.8333333,276.8333333,127.8333333,156.3333333,-40.2,35.6,19.08333333,938.3333333,604.6666667,51,-30.53333333,981.6666667
742,Plateau Creek,19,1,20,0,4,15,15,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,-0.206419747,7.3,19.7,-3.783333333,23.48333333,581.8333333,202.5,30.93333333,101.7333333,468.6666667,1923.333333,4043.333333,161.5,177.1666667,148.8333333,276.8333333,127.8333333,156.3333333,-40.2,35.6,19.08333333,938.3333333,604.6666667,51,-30.53333333,981.6666667
743,Plateau Creek,15,1,3,0,4,14,14,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,0.400106917,7.3,19.7,-3.783333333,23.48333333,581.8333333,202.5,30.93333333,101.7333333,468.6666667,1923.333333,4043.333333,161.5,177.1666667,148.8333333,276.8333333,127.8333333,156.3333333,-40.2,35.6,19.08333333,938.3333333,604.6666667,51,-30.53333333,981.6666667
744,Plateau Creek,9,1,1,0,4,13,13,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,1.006633581,7.3,19.7,-3.783333333,23.48333333,581.8333333,202.5,30.93333333,101.7333333,468.6666667,1923.333333,4043.333333,161.5,177.1666667,148.8333333,276.8333333,127.8333333,156.3333333,-40.2,35.6,19.08333333,938.3333333,604.6666667,51,-30.53333333,981.6666667
745,Plateau Creek,19,1,6,0,4,12,12,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,1.613160245,7.3,19.7,-3.783333333,23.48333333,581.8333333,202.5,30.93333333,101.7333333,468.6666667,1923.333333,4043.333333,161.5,177.1666667,148.8333333,276.8333333,127.8333333,156.3333333,-40.2,35.6,19.08333333,938.3333333,604.6666667,51,-30.53333333,981.6666667
746,Plateau Creek,11,1,10,0,4,11,11,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,2.21968691,7.3,19.7,-3.783333333,23.48333333,581.8333333,202.5,30.93333333,101.7333333,468.6666667,1923.333333,4043.333333,161.5,177.1666667,148.8333333,276.8333333,127.8333333,156.3333333,-40.2,35.6,19.08333333,938.3333333,604.6666667,51,-30.53333333,981.6666667
747,Plateau Creek,24,1,11,0,4,22,22,0,0,0,0,1,0,0,0,NA,NA,NA,NA,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,-4.452106397,7.3,19.7,-3.783333333,23.48333333,581.8333333,202.5,30.93333333,101.7333333,468.6666667,1923.333333,4043.333333,161.5,177.1666667,148.8333333,276.8333333,127.8333333,156.3333333,-40.2,35.6,19.08333333,938.3333333,604.6666667,51,-30.53333333,981.6666667
748,Plateau Creek,25,1,12,0,4,22,22,0,0,0,0,1,0,0,0,NA,NA,NA,NA,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,-4.452106397,7.3,19.7,-3.783333333,23.48333333,581.8333333,202.5,30.93333333,101.7333333,468.6666667,1923.333333,4043.333333,161.5,177.1666667,148.8333333,276.8333333,127.8333333,156.3333333,-40.2,35.6,19.08333333,938.3333333,604.6666667,51,-30.53333333,981.6666667
749,Plateau Creek,7,1,8,0,4,16,16,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,-0.812946412,7.3,19.7,-3.783333333,23.48333333,581.8333333,202.5,30.93333333,101.7333333,468.6666667,1923.333333,4043.333333,161.5,177.1666667,148.8333333,276.8333333,127.8333333,156.3333333,-40.2,35.6,19.08333333,938.3333333,604.6666667,51,-30.53333333,981.6666667
750,Plateau Creek,11,1,16,0,4,16,16,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,-0.812946412,7.3,19.7,-3.783333333,23.48333333,581.8333333,202.5,30.93333333,101.7333333,468.6666667,1923.333333,4043.333333,161.5,177.1666667,148.8333333,276.8333333,127.8333333,156.3333333,-40.2,35.6,19.08333333,938.3333333,604.6666667,51,-30.53333333,981.6666667
751,Plateau Creek,10,1,9,0,4,20,20,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,-3.239053069,7.3,19.7,-3.783333333,23.48333333,581.8333333,202.5,30.93333333,101.7333333,468.6666667,1923.333333,4043.333333,161.5,177.1666667,148.8333333,276.8333333,127.8333333,156.3333333,-40.2,35.6,19.08333333,938.3333333,604.6666667,51,-30.53333333,981.6666667
752,Plateau Creek,21,1,6,0,4,17,17,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,-1.419473076,7.3,19.7,-3.783333333,23.48333333,581.8333333,202.5,30.93333333,101.7333333,468.6666667,1923.333333,4043.333333,161.5,177.1666667,148.8333333,276.8333333,127.8333333,156.3333333,-40.2,35.6,19.08333333,938.3333333,604.6666667,51,-30.53333333,981.6666667
753,Plateau Creek,15,1,7,0,4,11,11,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,2.21968691,7.3,19.7,-3.783333333,23.48333333,581.8333333,202.5,30.93333333,101.7333333,468.6666667,1923.333333,4043.333333,161.5,177.1666667,148.8333333,276.8333333,127.8333333,156.3333333,-40.2,35.6,19.08333333,938.3333333,604.6666667,51,-30.53333333,981.6666667
754,Plateau Creek,21,1,7,0,4,11,11,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,2.21968691,7.3,19.7,-3.783333333,23.48333333,581.8333333,202.5,30.93333333,101.7333333,468.6666667,1923.333333,4043.333333,161.5,177.1666667,148.8333333,276.8333333,127.8333333,156.3333333,-40.2,35.6,19.08333333,938.3333333,604.6666667,51,-30.53333333,981.6666667
755,Plateau Creek,20,1,7,0,4,28,28,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,-8.091266382,7.3,19.7,-3.783333333,23.48333333,581.8333333,202.5,30.93333333,101.7333333,468.6666667,1923.333333,4043.333333,161.5,177.1666667,148.8333333,276.8333333,127.8333333,156.3333333,-40.2,35.6,19.08333333,938.3333333,604.6666667,51,-30.53333333,981.6666667
756,Plateau Creek,11,1,5,0,4,19,19,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,-2.632526404,7.3,19.7,-3.783333333,23.48333333,581.8333333,202.5,30.93333333,101.7333333,468.6666667,1923.333333,4043.333333,161.5,177.1666667,148.8333333,276.8333333,127.8333333,156.3333333,-40.2,35.6,19.08333333,938.3333333,604.6666667,51,-30.53333333,981.6666667
757,Plateau Creek,15,1,13,0,4,17,17,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,-1.419473076,7.3,19.7,-3.783333333,23.48333333,581.8333333,202.5,30.93333333,101.7333333,468.6666667,1923.333333,4043.333333,161.5,177.1666667,148.8333333,276.8333333,127.8333333,156.3333333,-40.2,35.6,19.08333333,938.3333333,604.6666667,51,-30.53333333,981.6666667
758,Plateau Creek,20,1,11,0,4,17,17,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,-1.419473076,7.3,19.7,-3.783333333,23.48333333,581.8333333,202.5,30.93333333,101.7333333,468.6666667,1923.333333,4043.333333,161.5,177.1666667,148.8333333,276.8333333,127.8333333,156.3333333,-40.2,35.6,19.08333333,938.3333333,604.6666667,51,-30.53333333,981.6666667
759,Plateau Creek,6,1,15,0,4,16,16,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,-0.812946412,7.3,19.7,-3.783333333,23.48333333,581.8333333,202.5,30.93333333,101.7333333,468.6666667,1923.333333,4043.333333,161.5,177.1666667,148.8333333,276.8333333,127.8333333,156.3333333,-40.2,35.6,19.08333333,938.3333333,604.6666667,51,-30.53333333,981.6666667
760,Plateau Creek,11,1,12,0,4,16,16,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,-0.812946412,7.3,19.7,-3.783333333,23.48333333,581.8333333,202.5,30.93333333,101.7333333,468.6666667,1923.333333,4043.333333,161.5,177.1666667,148.8333333,276.8333333,127.8333333,156.3333333,-40.2,35.6,19.08333333,938.3333333,604.6666667,51,-30.53333333,981.6666667
761,Plateau Creek,5,1,2,0,4,15,15,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,-0.206419747,7.3,19.7,-3.783333333,23.48333333,581.8333333,202.5,30.93333333,101.7333333,468.6666667,1923.333333,4043.333333,161.5,177.1666667,148.8333333,276.8333333,127.8333333,156.3333333,-40.2,35.6,19.08333333,938.3333333,604.6666667,51,-30.53333333,981.6666667
762,Plateau Creek,16,1,6,0,4,15,15,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,-0.206419747,7.3,19.7,-3.783333333,23.48333333,581.8333333,202.5,30.93333333,101.7333333,468.6666667,1923.333333,4043.333333,161.5,177.1666667,148.8333333,276.8333333,127.8333333,156.3333333,-40.2,35.6,19.08333333,938.3333333,604.6666667,51,-30.53333333,981.6666667
763,Plateau Creek,5,1,1,0,4,14,14,0,0,0,0,0,0,0,0,NA,NA,NA,NA,Overlaps plot 17 - remove plot 5 or 17,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,0.400106917,7.3,19.7,-3.783333333,23.48333333,581.8333333,202.5,30.93333333,101.7333333,468.6666667,1923.333333,4043.333333,161.5,177.1666667,148.8333333,276.8333333,127.8333333,156.3333333,-40.2,35.6,19.08333333,938.3333333,604.6666667,51,-30.53333333,981.6666667
764,Plateau Creek,6,1,10,0,4,13,13,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,1.006633581,7.3,19.7,-3.783333333,23.48333333,581.8333333,202.5,30.93333333,101.7333333,468.6666667,1923.333333,4043.333333,161.5,177.1666667,148.8333333,276.8333333,127.8333333,156.3333333,-40.2,35.6,19.08333333,938.3333333,604.6666667,51,-30.53333333,981.6666667
765,Plateau Creek,22,1,22,0,4,13,13,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,1.006633581,7.3,19.7,-3.783333333,23.48333333,581.8333333,202.5,30.93333333,101.7333333,468.6666667,1923.333333,4043.333333,161.5,177.1666667,148.8333333,276.8333333,127.8333333,156.3333333,-40.2,35.6,19.08333333,938.3333333,604.6666667,51,-30.53333333,981.6666667
766,Plateau Creek,6,1,11,0,4,9,9,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,3.432740238,7.3,19.7,-3.783333333,23.48333333,581.8333333,202.5,30.93333333,101.7333333,468.6666667,1923.333333,4043.333333,161.5,177.1666667,148.8333333,276.8333333,127.8333333,156.3333333,-40.2,35.6,19.08333333,938.3333333,604.6666667,51,-30.53333333,981.6666667
767,Plateau Creek,23,1,11,0,4,8,8,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,4.039266902,7.3,19.7,-3.783333333,23.48333333,581.8333333,202.5,30.93333333,101.7333333,468.6666667,1923.333333,4043.333333,161.5,177.1666667,148.8333333,276.8333333,127.8333333,156.3333333,-40.2,35.6,19.08333333,938.3333333,604.6666667,51,-30.53333333,981.6666667
768,Plateau Creek,13,1,20,0,4,9,9,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,3.432740238,7.3,19.7,-3.783333333,23.48333333,581.8333333,202.5,30.93333333,101.7333333,468.6666667,1923.333333,4043.333333,161.5,177.1666667,148.8333333,276.8333333,127.8333333,156.3333333,-40.2,35.6,19.08333333,938.3333333,604.6666667,51,-30.53333333,981.6666667
769,Plateau Creek,22,1,9,0,4,8,8,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,4.039266902,7.3,19.7,-3.783333333,23.48333333,581.8333333,202.5,30.93333333,101.7333333,468.6666667,1923.333333,4043.333333,161.5,177.1666667,148.8333333,276.8333333,127.8333333,156.3333333,-40.2,35.6,19.08333333,938.3333333,604.6666667,51,-30.53333333,981.6666667
770,Plateau Creek,14,1,9,0,4,17,17,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,-1.419473076,7.3,19.7,-3.783333333,23.48333333,581.8333333,202.5,30.93333333,101.7333333,468.6666667,1923.333333,4043.333333,161.5,177.1666667,148.8333333,276.8333333,127.8333333,156.3333333,-40.2,35.6,19.08333333,938.3333333,604.6666667,51,-30.53333333,981.6666667
771,Plateau Creek,1,1,9,0,4,12,12,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,1.613160245,7.3,19.7,-3.783333333,23.48333333,581.8333333,202.5,30.93333333,101.7333333,468.6666667,1923.333333,4043.333333,161.5,177.1666667,148.8333333,276.8333333,127.8333333,156.3333333,-40.2,35.6,19.08333333,938.3333333,604.6666667,51,-30.53333333,981.6666667
772,Plateau Creek,11,1,14,0,4,12,12,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,1.613160245,7.3,19.7,-3.783333333,23.48333333,581.8333333,202.5,30.93333333,101.7333333,468.6666667,1923.333333,4043.333333,161.5,177.1666667,148.8333333,276.8333333,127.8333333,156.3333333,-40.2,35.6,19.08333333,938.3333333,604.6666667,51,-30.53333333,981.6666667
773,Plateau Creek,22,1,6,0,3,21,21,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,-7.535255875,7.3,19.7,-3.783333333,23.48333333,581.8333333,202.5,30.93333333,101.7333333,468.6666667,1923.333333,4043.333333,161.5,177.1666667,148.8333333,276.8333333,127.8333333,156.3333333,-40.2,35.6,19.08333333,938.3333333,604.6666667,51,-30.53333333,981.6666667
774,Plateau Creek,1,1,8,0,3,12,12,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,0.002244154,7.3,19.7,-3.783333333,23.48333333,581.8333333,202.5,30.93333333,101.7333333,468.6666667,1923.333333,4043.333333,161.5,177.1666667,148.8333333,276.8333333,127.8333333,156.3333333,-40.2,35.6,19.08333333,938.3333333,604.6666667,51,-30.53333333,981.6666667
775,Plateau Creek,19,1,9,0,3,16,16,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,-3.347755859,7.3,19.7,-3.783333333,23.48333333,581.8333333,202.5,30.93333333,101.7333333,468.6666667,1923.333333,4043.333333,161.5,177.1666667,148.8333333,276.8333333,127.8333333,156.3333333,-40.2,35.6,19.08333333,938.3333333,604.6666667,51,-30.53333333,981.6666667
776,Plateau Creek,16,1,4,0,3,13,13,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,-0.835255849,7.3,19.7,-3.783333333,23.48333333,581.8333333,202.5,30.93333333,101.7333333,468.6666667,1923.333333,4043.333333,161.5,177.1666667,148.8333333,276.8333333,127.8333333,156.3333333,-40.2,35.6,19.08333333,938.3333333,604.6666667,51,-30.53333333,981.6666667
777,Plateau Creek,4,1,1,0,3,17,17,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,-4.185255862,7.3,19.7,-3.783333333,23.48333333,581.8333333,202.5,30.93333333,101.7333333,468.6666667,1923.333333,4043.333333,161.5,177.1666667,148.8333333,276.8333333,127.8333333,156.3333333,-40.2,35.6,19.08333333,938.3333333,604.6666667,51,-30.53333333,981.6666667
778,Plateau Creek,20,1,3,1,3,12,12,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,0.002244154,7.3,19.7,-3.783333333,23.48333333,581.8333333,202.5,30.93333333,101.7333333,468.6666667,1923.333333,4043.333333,161.5,177.1666667,148.8333333,276.8333333,127.8333333,156.3333333,-40.2,35.6,19.08333333,938.3333333,604.6666667,51,-30.53333333,981.6666667
779,Plateau Creek,13,1,18,0,2,6,6,0,0,0,0,1,0,0,0,NA,NA,NA,NA,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,4.802168118,7.3,19.7,-3.783333333,23.48333333,581.8333333,202.5,30.93333333,101.7333333,468.6666667,1923.333333,4043.333333,161.5,177.1666667,148.8333333,276.8333333,127.8333333,156.3333333,-40.2,35.6,19.08333333,938.3333333,604.6666667,51,-30.53333333,981.6666667
780,Shingle 2018,8,1,5,0,44,61,61,0,0,0,0,0,0,1,0,NA,NA,NA,NA,,Shingle 2018,Utah,Dixie,Cedar City,37.480275,-112.5806208,0,200,210,Spring,2018,13.28333,5.65833,-1.94167,36,0.43083,3.98333,17971.41602,2404,2418,489.0377419,6.55,18.76666667,-3.883333333,22.66666667,501.1666667,158.8333333,37.18333333,156.15,495.6666667,1707.5,4261.666667,109.8333333,168.3333333,157.3333333,271,113.3333333,166,-38.1,34.4,19.28333333,876.5,621.3333333,52.33333333,-29.62,830.8333333
781,Shingle 2018,8,1,2,0,42,50,50,0,0,0,0,0,0,1,0,NA,NA,NA,NA,,Shingle 2018,Utah,Dixie,Cedar City,37.480275,-112.5806208,0,200,210,Spring,2018,13.28333,5.65833,-1.94167,36,0.43083,3.98333,17971.41602,2404,2418,373.3054601,6.55,18.76666667,-3.883333333,22.66666667,501.1666667,158.8333333,37.18333333,156.15,495.6666667,1707.5,4261.666667,109.8333333,168.3333333,157.3333333,271,113.3333333,166,-38.1,34.4,19.28333333,876.5,621.3333333,52.33333333,-29.62,830.8333333
782,Shingle 2018,8,1,10,0,36,51,51,0,0,0,0,0,0,1,0,NA,NA,NA,NA,,Shingle 2018,Utah,Dixie,Cedar City,37.480275,-112.5806208,0,200,210,Spring,2018,13.28333,5.65833,-1.94167,36,0.43083,3.98333,17971.41602,2404,2418,317.7626624,6.55,18.76666667,-3.883333333,22.66666667,501.1666667,158.8333333,37.18333333,156.15,495.6666667,1707.5,4261.666667,109.8333333,168.3333333,157.3333333,271,113.3333333,166,-38.1,34.4,19.28333333,876.5,621.3333333,52.33333333,-29.62,830.8333333
783,Shingle 2018,8,1,7,0,36,38,38,0,0,0,0,0,0,1,0,NA,NA,NA,NA,,Shingle 2018,Utah,Dixie,Cedar City,37.480275,-112.5806208,0,200,210,Spring,2018,13.28333,5.65833,-1.94167,36,0.43083,3.98333,17971.41602,2404,2418,229.5626,6.55,18.76666667,-3.883333333,22.66666667,501.1666667,158.8333333,37.18333333,156.15,495.6666667,1707.5,4261.666667,109.8333333,168.3333333,157.3333333,271,113.3333333,166,-38.1,34.4,19.28333333,876.5,621.3333333,52.33333333,-29.62,830.8333333
784,Shingle 2018,9,1,23,0,32,39,39,0,0,0,0,0,0,1,0,NA,NA,NA,NA,,Shingle 2018,Utah,Dixie,Cedar City,37.480275,-112.5806208,0,200,210,Spring,2018,13.28333,5.65833,-1.94167,36,0.43083,3.98333,17971.41602,2404,2418,204.9584352,6.55,18.76666667,-3.883333333,22.66666667,501.1666667,158.8333333,37.18333333,156.15,495.6666667,1707.5,4261.666667,109.8333333,168.3333333,157.3333333,271,113.3333333,166,-38.1,34.4,19.28333333,876.5,621.3333333,52.33333333,-29.62,830.8333333
785,Shingle 2018,9,1,18,0,30,45,45,0,0,0,0,0,0,1,0,NA,NA,NA,NA,,Shingle 2018,Utah,Dixie,Cedar City,37.480275,-112.5806208,0,200,210,Spring,2018,13.28333,5.65833,-1.94167,36,0.43083,3.98333,17971.41602,2404,2418,221.6567236,6.55,18.76666667,-3.883333333,22.66666667,501.1666667,158.8333333,37.18333333,156.15,495.6666667,1707.5,4261.666667,109.8333333,168.3333333,157.3333333,271,113.3333333,166,-38.1,34.4,19.28333333,876.5,621.3333333,52.33333333,-29.62,830.8333333
