SITE,PLOT,COORD,TREE,DEAD,Diameter,Height,SHELTER,Multistem,UngulateBrowse,RodentDamage,DieBack,PoorHealth,HighPLant,NaturalRegen,SAMPLE,GRNWT,NEEDLE_DRYWT,STEM_DRYWT,Combined_DRYWT,NOTES,SITE,State,Forest,District,X,Y,Unit #,TPA Planted,Total Acres Planted,Season Planted,Year Planted,tmax,tavg,tmin,preci,vapr,wind,srad,elev,Elevation,bio_1,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19
Plateau Creek,19,1,13,0,5,18,0,0,0,0,0,0,0,0,0,,,,,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,6.23333,15.15,39.45313,824.45117,26.7,-11.7,38.4,16.1,9.6,16.56667,-3.6,517,57,21,22.27768,158,92,129,120
Plateau Creek,18,1,6,0,5,17,0,0,0,0,0,0,0,0,0,,,,,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,6.23333,15.15,39.45313,824.45117,26.7,-11.7,38.4,16.1,9.6,16.56667,-3.6,517,57,21,22.27768,158,92,129,120
Plateau Creek,21,1,2,0,5,17,0,0,0,0,0,0,0,0,0,,,,,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,6.23333,15.15,39.45313,824.45117,26.7,-11.7,38.4,16.1,9.6,16.56667,-3.6,517,57,21,22.27768,158,92,129,120
Plateau Creek,17,1,4,0,5,16,0,0,0,0,0,0,0,0,0,,,,,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,6.23333,15.15,39.45313,824.45117,26.7,-11.7,38.4,16.1,9.6,16.56667,-3.6,517,57,21,22.27768,158,92,129,120
Plateau Creek,22,1,34,0,5,16,0,0,0,0,0,0,0,0,0,,,,,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,6.23333,15.15,39.45313,824.45117,26.7,-11.7,38.4,16.1,9.6,16.56667,-3.6,517,57,21,22.27768,158,92,129,120
Plateau Creek,17,1,7,0,5,14,0,0,0,0,0,0,0,0,0,,,,,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,6.23333,15.15,39.45313,824.45117,26.7,-11.7,38.4,16.1,9.6,16.56667,-3.6,517,57,21,22.27768,158,92,129,120
Plateau Creek,24,1,12,0,5,14,0,0,1,0,0,0,0,0,0,,,,,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,6.23333,15.15,39.45313,824.45117,26.7,-11.7,38.4,16.1,9.6,16.56667,-3.6,517,57,21,22.27768,158,92,129,120
Plateau Creek,6,1,21,0,5,13,0,0,0,0,0,0,0,0,0,,,,,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,6.23333,15.15,39.45313,824.45117,26.7,-11.7,38.4,16.1,9.6,16.56667,-3.6,517,57,21,22.27768,158,92,129,120
Plateau Creek,8,1,10,0,5,13,0,0,0,0,0,0,0,0,0,,,,,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,6.23333,15.15,39.45313,824.45117,26.7,-11.7,38.4,16.1,9.6,16.56667,-3.6,517,57,21,22.27768,158,92,129,120
Plateau Creek,7,1,20,0,5,13,0,0,0,0,0,0,0,0,0,,,,,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,6.23333,15.15,39.45313,824.45117,26.7,-11.7,38.4,16.1,9.6,16.56667,-3.6,517,57,21,22.27768,158,92,129,120
Plateau Creek,17,1,5,0,5,13,0,0,0,0,0,0,0,0,0,,,,,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,6.23333,15.15,39.45313,824.45117,26.7,-11.7,38.4,16.1,9.6,16.56667,-3.6,517,57,21,22.27768,158,92,129,120
Plateau Creek,23,1,14,0,5,13,0,0,0,0,0,0,0,0,0,,,,,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,6.23333,15.15,39.45313,824.45117,26.7,-11.7,38.4,16.1,9.6,16.56667,-3.6,517,57,21,22.27768,158,92,129,120
Plateau Creek,6,1,29,0,5,11,0,0,1,0,0,1,0,0,0,,,,,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,6.23333,15.15,39.45313,824.45117,26.7,-11.7,38.4,16.1,9.6,16.56667,-3.6,517,57,21,22.27768,158,92,129,120
Plateau Creek,10,1,6,0,4.9,19,0,0,0,0,0,0,0,0,0,,,,,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,6.23333,15.15,39.45313,824.45117,26.7,-11.7,38.4,16.1,9.6,16.56667,-3.6,517,57,21,22.27768,158,92,129,120
Plateau Creek,7,1,18,0,4.9,18,0,0,0,0,0,0,0,0,0,,,,,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,6.23333,15.15,39.45313,824.45117,26.7,-11.7,38.4,16.1,9.6,16.56667,-3.6,517,57,21,22.27768,158,92,129,120
Plateau Creek,11,1,4,0,4.9,16,0,0,0,0,0,0,0,0,0,,,,,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,6.23333,15.15,39.45313,824.45117,26.7,-11.7,38.4,16.1,9.6,16.56667,-3.6,517,57,21,22.27768,158,92,129,120
Plateau Creek,14,1,4,0,4.9,14,0,0,0,0,0,0,0,0,0,,,,,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,6.23333,15.15,39.45313,824.45117,26.7,-11.7,38.4,16.1,9.6,16.56667,-3.6,517,57,21,22.27768,158,92,129,120
Plateau Creek,16,1,5,0,4.9,13,0,0,0,0,0,0,0,0,0,,,,,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,6.23333,15.15,39.45313,824.45117,26.7,-11.7,38.4,16.1,9.6,16.56667,-3.6,517,57,21,22.27768,158,92,129,120
Plateau Creek,20,1,12,0,4.9,13,0,0,0,0,0,0,0,0,0,,,,,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,6.23333,15.15,39.45313,824.45117,26.7,-11.7,38.4,16.1,9.6,16.56667,-3.6,517,57,21,22.27768,158,92,129,120
Plateau Creek,10,1,12,0,4.9,12,0,0,0,0,0,0,0,0,0,,,,,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,6.23333,15.15,39.45313,824.45117,26.7,-11.7,38.4,16.1,9.6,16.56667,-3.6,517,57,21,22.27768,158,92,129,120
Plateau Creek,12,1,2,0,4.9,12,0,0,0,0,0,0,0,0,0,,,,,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,6.23333,15.15,39.45313,824.45117,26.7,-11.7,38.4,16.1,9.6,16.56667,-3.6,517,57,21,22.27768,158,92,129,120
Plateau Creek,7,1,3,0,4.9,7,0,0,0,0,0,0,0,0,0,,,,,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,6.23333,15.15,39.45313,824.45117,26.7,-11.7,38.4,16.1,9.6,16.56667,-3.6,517,57,21,22.27768,158,92,129,120
Plateau Creek,14,1,7,0,4.8,25,0,0,0,0,0,0,0,0,0,,,,,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,6.23333,15.15,39.45313,824.45117,26.7,-11.7,38.4,16.1,9.6,16.56667,-3.6,517,57,21,22.27768,158,92,129,120
Plateau Creek,7,1,1,0,4.8,23,0,0,0,0,0,0,0,0,0,,,,,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,6.23333,15.15,39.45313,824.45117,26.7,-11.7,38.4,16.1,9.6,16.56667,-3.6,517,57,21,22.27768,158,92,129,120
Plateau Creek,13,1,11,0,4.8,23,0,0,0,0,0,0,0,0,0,,,,,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,6.23333,15.15,39.45313,824.45117,26.7,-11.7,38.4,16.1,9.6,16.56667,-3.6,517,57,21,22.27768,158,92,129,120
Plateau Creek,4,1,11,0,4.8,21,0,0,0,0,0,0,0,0,0,,,,,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,6.23333,15.15,39.45313,824.45117,26.7,-11.7,38.4,16.1,9.6,16.56667,-3.6,517,57,21,22.27768,158,92,129,120
Plateau Creek,2,1,23,0,4.8,17,0,0,0,0,0,0,0,0,0,,,,,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,6.23333,15.15,39.45313,824.45117,26.7,-11.7,38.4,16.1,9.6,16.56667,-3.6,517,57,21,22.27768,158,92,129,120
Plateau Creek,18,1,16,0,4.8,15,0,0,0,0,0,0,0,0,0,,,,,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,6.23333,15.15,39.45313,824.45117,26.7,-11.7,38.4,16.1,9.6,16.56667,-3.6,517,57,21,22.27768,158,92,129,120
Plateau Creek,2,1,18,0,4.8,14,0,0,0,0,0,0,0,0,0,,,,,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,6.23333,15.15,39.45313,824.45117,26.7,-11.7,38.4,16.1,9.6,16.56667,-3.6,517,57,21,22.27768,158,92,129,120
Plateau Creek,9,1,7,0,4.8,14,0,0,0,0,0,0,0,0,0,,,,,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,6.23333,15.15,39.45313,824.45117,26.7,-11.7,38.4,16.1,9.6,16.56667,-3.6,517,57,21,22.27768,158,92,129,120
Plateau Creek,15,1,4,0,4.8,14,0,0,0,0,0,0,0,0,0,,,,,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,6.23333,15.15,39.45313,824.45117,26.7,-11.7,38.4,16.1,9.6,16.56667,-3.6,517,57,21,22.27768,158,92,129,120
Plateau Creek,19,1,2,0,4.8,14,0,0,0,0,0,0,0,0,0,,,,,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,6.23333,15.15,39.45313,824.45117,26.7,-11.7,38.4,16.1,9.6,16.56667,-3.6,517,57,21,22.27768,158,92,129,120
Plateau Creek,18,1,10,0,4.8,12,0,0,0,0,0,0,0,0,0,,,,,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,6.23333,15.15,39.45313,824.45117,26.7,-11.7,38.4,16.1,9.6,16.56667,-3.6,517,57,21,22.27768,158,92,129,120
Plateau Creek,7,1,9,0,4.8,10,0,0,0,0,0,0,0,0,0,,,,,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,6.23333,15.15,39.45313,824.45117,26.7,-11.7,38.4,16.1,9.6,16.56667,-3.6,517,57,21,22.27768,158,92,129,120
Plateau Creek,1,1,13,0,4.7,25,0,0,0,0,0,0,0,0,0,,,,,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,6.23333,15.15,39.45313,824.45117,26.7,-11.7,38.4,16.1,9.6,16.56667,-3.6,517,57,21,22.27768,158,92,129,120
Plateau Creek,1,1,5,0,4.7,21,0,0,0,0,0,0,0,0,0,,,,,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,6.23333,15.15,39.45313,824.45117,26.7,-11.7,38.4,16.1,9.6,16.56667,-3.6,517,57,21,22.27768,158,92,129,120
Plateau Creek,18,1,4,0,4.7,21,0,0,0,0,0,0,0,0,0,,,,,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,6.23333,15.15,39.45313,824.45117,26.7,-11.7,38.4,16.1,9.6,16.56667,-3.6,517,57,21,22.27768,158,92,129,120
Plateau Creek,23,1,8,0,4.7,16,0,0,0,0,0,0,0,0,0,,,,,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,6.23333,15.15,39.45313,824.45117,26.7,-11.7,38.4,16.1,9.6,16.56667,-3.6,517,57,21,22.27768,158,92,129,120
Plateau Creek,15,1,2,0,4.7,14,0,0,0,0,0,0,0,0,0,,,,,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,6.23333,15.15,39.45313,824.45117,26.7,-11.7,38.4,16.1,9.6,16.56667,-3.6,517,57,21,22.27768,158,92,129,120
Plateau Creek,6,1,1,0,4.7,13,0,0,1,0,0,1,0,0,0,,,,,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,6.23333,15.15,39.45313,824.45117,26.7,-11.7,38.4,16.1,9.6,16.56667,-3.6,517,57,21,22.27768,158,92,129,120
Plateau Creek,5,1,8,0,4.7,11,0,0,0,0,0,1,0,0,0,,,,,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,6.23333,15.15,39.45313,824.45117,26.7,-11.7,38.4,16.1,9.6,16.56667,-3.6,517,57,21,22.27768,158,92,129,120
Plateau Creek,14,1,11,0,4.6,27,0,0,0,0,0,0,0,0,0,,,,,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,6.23333,15.15,39.45313,824.45117,26.7,-11.7,38.4,16.1,9.6,16.56667,-3.6,517,57,21,22.27768,158,92,129,120
Plateau Creek,11,1,18,0,4.6,22,0,0,0,0,0,0,0,0,0,,,,,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,6.23333,15.15,39.45313,824.45117,26.7,-11.7,38.4,16.1,9.6,16.56667,-3.6,517,57,21,22.27768,158,92,129,120
Plateau Creek,25,1,3,0,4.6,21,0,0,0,0,0,0,0,0,0,,,,,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,6.23333,15.15,39.45313,824.45117,26.7,-11.7,38.4,16.1,9.6,16.56667,-3.6,517,57,21,22.27768,158,92,129,120
Plateau Creek,3,1,4,0,4.6,20,0,0,0,0,0,1,0,0,0,,,,,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,6.23333,15.15,39.45313,824.45117,26.7,-11.7,38.4,16.1,9.6,16.56667,-3.6,517,57,21,22.27768,158,92,129,120
Plateau Creek,23,1,9,0,4.6,18,0,0,0,0,0,0,0,0,0,,,,,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,6.23333,15.15,39.45313,824.45117,26.7,-11.7,38.4,16.1,9.6,16.56667,-3.6,517,57,21,22.27768,158,92,129,120
Plateau Creek,7,1,28,0,4.6,17,0,0,0,0,0,0,0,0,0,,,,,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,6.23333,15.15,39.45313,824.45117,26.7,-11.7,38.4,16.1,9.6,16.56667,-3.6,517,57,21,22.27768,158,92,129,120
Plateau Creek,20,1,10,0,4.6,16,0,0,0,0,0,0,0,0,0,,,,,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,6.23333,15.15,39.45313,824.45117,26.7,-11.7,38.4,16.1,9.6,16.56667,-3.6,517,57,21,22.27768,158,92,129,120
Plateau Creek,2,1,11,0,4.6,14,0,0,0,0,0,0,0,0,0,,,,,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,6.23333,15.15,39.45313,824.45117,26.7,-11.7,38.4,16.1,9.6,16.56667,-3.6,517,57,21,22.27768,158,92,129,120
Plateau Creek,9,1,2,0,4.6,14,0,0,0,0,0,0,0,0,0,,,,,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,6.23333,15.15,39.45313,824.45117,26.7,-11.7,38.4,16.1,9.6,16.56667,-3.6,517,57,21,22.27768,158,92,129,120
Plateau Creek,19,1,16,0,4.6,14,0,0,0,0,0,0,0,0,0,,,,,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,6.23333,15.15,39.45313,824.45117,26.7,-11.7,38.4,16.1,9.6,16.56667,-3.6,517,57,21,22.27768,158,92,129,120
Plateau Creek,2,1,5,0,4.6,12,0,0,0,0,0,0,0,0,0,,,,,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,6.23333,15.15,39.45313,824.45117,26.7,-11.7,38.4,16.1,9.6,16.56667,-3.6,517,57,21,22.27768,158,92,129,120
Plateau Creek,14,1,3,0,4.6,11,0,0,0,0,0,0,0,0,0,,,,,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,6.23333,15.15,39.45313,824.45117,26.7,-11.7,38.4,16.1,9.6,16.56667,-3.6,517,57,21,22.27768,158,92,129,120
Plateau Creek,14,1,6,0,4.6,9,0,0,0,0,0,0,0,0,0,,,,,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,6.23333,15.15,39.45313,824.45117,26.7,-11.7,38.4,16.1,9.6,16.56667,-3.6,517,57,21,22.27768,158,92,129,120
Plateau Creek,19,1,17,0,4.5,23,0,0,0,0,0,0,0,0,0,,,,,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,6.23333,15.15,39.45313,824.45117,26.7,-11.7,38.4,16.1,9.6,16.56667,-3.6,517,57,21,22.27768,158,92,129,120
Plateau Creek,11,1,8,0,4.5,20,0,0,0,0,0,0,0,0,0,,,,,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,6.23333,15.15,39.45313,824.45117,26.7,-11.7,38.4,16.1,9.6,16.56667,-3.6,517,57,21,22.27768,158,92,129,120
Plateau Creek,4,1,12,0,4.5,17,0,0,0,0,0,0,0,0,0,,,,,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,6.23333,15.15,39.45313,824.45117,26.7,-11.7,38.4,16.1,9.6,16.56667,-3.6,517,57,21,22.27768,158,92,129,120
Plateau Creek,11,1,7,0,4.5,15,0,0,1,0,0,1,0,0,0,,,,,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,6.23333,15.15,39.45313,824.45117,26.7,-11.7,38.4,16.1,9.6,16.56667,-3.6,517,57,21,22.27768,158,92,129,120
Plateau Creek,17,1,2,0,4.5,15,0,0,0,0,0,0,0,0,0,,,,,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,6.23333,15.15,39.45313,824.45117,26.7,-11.7,38.4,16.1,9.6,16.56667,-3.6,517,57,21,22.27768,158,92,129,120
Plateau Creek,19,1,20,0,4.5,15,0,0,0,0,0,0,0,0,0,,,,,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,6.23333,15.15,39.45313,824.45117,26.7,-11.7,38.4,16.1,9.6,16.56667,-3.6,517,57,21,22.27768,158,92,129,120
Plateau Creek,22,1,33,0,4.5,15,0,0,1,0,0,0,0,0,0,,,,,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,6.23333,15.15,39.45313,824.45117,26.7,-11.7,38.4,16.1,9.6,16.56667,-3.6,517,57,21,22.27768,158,92,129,120
Plateau Creek,15,1,3,0,4.5,14,0,0,0,0,0,0,0,0,0,,,,,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,6.23333,15.15,39.45313,824.45117,26.7,-11.7,38.4,16.1,9.6,16.56667,-3.6,517,57,21,22.27768,158,92,129,120
Plateau Creek,9,1,1,0,4.5,13,0,0,0,0,0,0,0,0,0,,,,,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,6.23333,15.15,39.45313,824.45117,26.7,-11.7,38.4,16.1,9.6,16.56667,-3.6,517,57,21,22.27768,158,92,129,120
Plateau Creek,6,1,19,0,4.5,12,0,0,1,0,0,0,0,0,0,,,,,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,6.23333,15.15,39.45313,824.45117,26.7,-11.7,38.4,16.1,9.6,16.56667,-3.6,517,57,21,22.27768,158,92,129,120
Plateau Creek,19,1,6,0,4.5,12,0,0,0,0,0,0,0,0,0,,,,,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,6.23333,15.15,39.45313,824.45117,26.7,-11.7,38.4,16.1,9.6,16.56667,-3.6,517,57,21,22.27768,158,92,129,120
Plateau Creek,11,1,10,0,4.5,11,0,0,0,0,0,0,0,0,0,,,,,,Plateau Creek,Colorado,San Juan,Dolores,37.652249,-108.4365735,n/a,350,289,Spring,2022,13.80833,6.23333,-1.34167,43.08333,0.51333,2.85833,17537.5,2416,2409,6.23333,15.15,39.45313,824.45117,26.7,-11.7,38.4,16.1,9.6,16.56667,-3.6,517,57,21,22.27768,158,92,129,120
